CRASH_RECORD_ID,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_UNKNOWN,INJURIES_NO_INDICATION,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
ea4bdc9cbaf25b93b3c5606979ecab53330462dc36c4489702275be9e6d3d1081d96dc8665fd722bcb70061a64a49ec26759389d11efd82e0e30fc5a6772d08e,,04/07/2025 03:48:00 PM,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",04/07/2025 03:57:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,2400,W,103RD ST,2211,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,3,15,2,4,41.7064860624,-87.6816842972,POINT (-87.68168429716 41.706486062436)
9d3fbc7150d52f9f78d0ae0cb1e817b6f74e07416833244a7c75415d03a5b7005536242a35b9c9f05aa2fbafb1873089f160151be5f9b387a78f0fb3f8fae38b,,04/02/2025 10:35:00 AM,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",04/02/2025 10:35:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,7035,N,SHERIDAN RD,2423,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,10,4,4,42.0103063431,-87.6623016471,POINT (-87.662301647093 42.010306343149)
852d3592ee99721d71e4db939a9d0e48e3c06c8185dcadadb818cff07c9c619b0e544d883eb700590b383fc61a25d3e4db7e337160f79c2b75fa86fbb3319a82,,04/01/2025 03:10:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,ONE-WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",04/01/2025 05:15:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,250,E,SUPERIOR ST,1833,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,15,3,4,41.8958981574,-87.6207729131,POINT (-87.620772913093 41.895898157396)
9622bb3115fb7004d2b2f2a24396afda67bb2a99c8349829523f6b8e231a6c7c455ece8ff29936bda2b064fe86e7e08beabff3f45f6aaebcc48094b6cfa2cb8b,,03/31/2025 02:45:00 PM,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,Y,,"OVER $1,500",03/31/2025 04:01:00 PM,IMPROPER BACKING,NOT APPLICABLE,5959,S,HARLEM AVE,812,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,14,2,3,41.7828905426,-87.8009926655,POINT (-87.800992665468 41.782890542639)
df529407b8f27b9f0c04507ac12dcad253960988cb7cfa24f37cd631319a52bff17df316b7858adec0e55e893ee7bc3afe8b800e97a48d3fb700771790b3f1d1,,03/26/2025 07:40:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,N,,Y,"$501 - $1,500",03/26/2025 07:46:00 PM,NOT APPLICABLE,NOT APPLICABLE,4500,S,KEDZIE AVE,821,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,19,4,3,41.811600339,-87.7042572233,POINT (-87.704257223316 41.811600339039)
58a9adec7453a743c244e0ab36f92a06331772888565d01543dd4ab7008979bd2bb0762d423e11301d83f6198e2d75d3a3c68f0bdb76c4239a6be61d7e2a5df5,Y,03/26/2025 03:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",03/26/2025 05:30:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5630,S,PAYNE DR,233,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,15,4,3,41.7920964171,-87.6081858723,POINT (-87.608185872295 41.792096417089)
827ada48f4205c75daa160b700a4c6b5c99a01a9673f051852b062758f98a010d6afb2f427e19bc3b12f941d1cc7ae6803c98fc1c5d3864efabee06b40977a4a,,03/25/2025 07:45:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",03/25/2025 08:00:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,823,N,WESTERN AVE,1212,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,3,19,3,3,41.8965441305,-87.6867158356,POINT (-87.686715835579 41.896544130494)
04a58f1bb7003ec21614cd1e73429756af8eb4185bebb2951404f08d575b965b3c494b1ff1609f5b3c448aedbee4f9b01bb921ebe4bd8e2a767028c26d84863f,,03/25/2025 06:50:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",03/25/2025 07:59:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,2505,N,CALIFORNIA AVE,1431,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,0,1,18,3,3,41.9267932707,-87.6973215933,POINT (-87.697321593286 41.926793270693)
f89e26e0ff0452988de1be308ce9ebcd33a6859c9365fad8b70057a230099bd458210c123f70ef3e77358c67db0a0e439c8e2c1dc0c08f91283759e879f63e7b,,03/21/2025 03:30:00 PM,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO FRONT,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",03/21/2025 04:00:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,1800,W,LAWRENCE AVE,2032,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,15,6,3,41.9689262366,-87.6745864921,POINT (-87.674586492122 41.96892623665)
dd0f7ba0e5332392217336612c5968c46d10dda931df5e17dab7008b8372a6310f2e4740888fabe8b6f66b3a54c96d3aaddb8e94f03b2a64767ab7de96528dd2,,03/17/2025 05:52:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",03/17/2025 07:10:00 PM,NOT APPLICABLE,NOT APPLICABLE,3300,W,HURON ST,1121,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,0,1,17,2,3,41.8938100529,-87.7090047398,POINT (-87.70900473976 41.893810052934)
87a34384c0dfd753728e4ddbfbc39b32fc029db70ed17593da18f98e5b87263f18f54558a556cb36803b1a08fbcaf0046b7006a5f0eba6da97d9d3ab00aa656d,,03/15/2025 11:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",03/16/2025 12:05:00 AM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,1421,N,MAGNOLIA AVE,1433,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,23,7,3,41.9078003186,-87.6594897755,POINT (-87.65948977553 41.907800318649)
fef2af44cb7923a35845a732a43a68b5fc8140262b67c3abf89712433ef614bb70012d14e566685dbc5fc74e7af83ae2f978d631997b571144725abb887a3804,,03/14/2025 12:30:00 PM,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",03/14/2025 02:57:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,32,W,HURON ST,1832,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,12,6,3,41.8949674477,-87.6294823435,POINT (-87.629482343525 41.894967447651)
1d54a3b0e7cd8aadc3832cb961e3350a45ebea14347f4ceaa6458a0fa8d5f85bba153fb1692e252d35bdef8e46ff752d6341e81051b707475b700de2241ee2c3,,03/12/2025 07:00:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",03/12/2025 03:40:00 PM,FOLLOWING TOO CLOSELY,FAILING TO REDUCE SPEED TO AVOID CRASH,1901,W,29TH ST,912,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,7,4,3,41.8399709539,-87.6725916633,POINT (-87.672591663318 41.839970953943)
4f12c9bd37880c3764150b687a23580947c3c6b700051b3759d317f662424df6a378f88c7b4edbc18d007e2fd5bcb03e02d5c4ca3d74b20b225abdccbe60e984,,03/11/2025 09:06:00 AM,15,OTHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,FIXED OBJECT,RAMP,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,,"OVER $1,500",03/11/2025 09:17:00 AM,FAILING TO REDUCE SPEED TO AVOID CRASH,FAILING TO REDUCE SPEED TO AVOID CRASH,711,S,PAULINA ST,1231,,Y,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,9,3,3,41.872506272,-87.6689153031,POINT (-87.668915303062 41.872506271984)
eb69f20ff77fa715c12a039d555480279d1901f31793b66ca140166b0c6307a7432a7ecb114211a79cb605692a45808bf9d11ced1770a53a8865b7004f7e0baa,,03/10/2025 07:50:00 AM,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",03/10/2025 07:53:00 AM,IMPROPER LANE USAGE,UNABLE TO DETERMINE,2800,N,OAK PARK AVE,2511,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,7,2,3,41.9309719384,-87.7956144146,POINT (-87.795614414553 41.930971938428)
cf34bc1fa29eb700c177b4e2d5c72d6034a6cd5a23feeb34d6d6a0e68868704045e282b1fecc4bb80f7a1849250deae59f15f8836e40392c99c91f9b423e4871,,03/08/2025 09:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,UNKNOWN,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",03/08/2025 10:10:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1723,W,MADISON ST,1224,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,21,7,3,41.8812971104,-87.6703391861,POINT (-87.670339186116 41.881297110418)
e427862f4319154837ed5e363f16874fbeb700697baa0068e6f420109b7a0807a7ed769bcb538b93e2d3dbfcc237deab5a77d8cf45b1d352afe158ca2433c06b,,03/08/2025 08:00:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",03/13/2025 12:01:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1224,S,WABASH AVE,131,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,20,7,3,41.8667243541,-87.6259611484,POINT (-87.625961148378 41.866724354056)
17e17077b6bfdf7e1c321b70019519d0c8dac881c7904df9eaa0201d212e4a057ceefebf519eff4d7770f43d32e0f9197f59322cb0759223c56609677b16924e,,03/08/2025 05:25:00 PM,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",03/08/2025 06:29:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,800,N,KEDZIE AVE,1121,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,17,7,3,41.8956153135,-87.7067053251,POINT (-87.706705325106 41.895615313545)
ed918cc5bb638a0a6e73143363054e82fba350fe40966ab4df7178b2c429c78ae8df612728f70ba4f4dd6254851695e9578861b499f3b73ceb5662ab700f10e3,,03/08/2025 10:25:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",03/08/2025 10:33:00 AM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,1736,W,LUNT AVE,2423,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,10,7,3,42.0091138773,-87.6737993746,POINT (-87.673799374589 42.009113877284)
b058dfb0770fb700f1430bc83958b45698bd369de36f89548adc9483dd0d321d2107b9457313f2f9b80707f8e274629a9d1f9dadb7057a91a599e1a57c051378,,03/08/2025 07:43:00 AM,5,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,OTHER,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,03/08/2025 07:44:00 AM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,5400,W,GALE ST,1623,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,0,1,7,7,3,41.970676873,-87.7633343044,POINT (-87.763334304441 41.970676872969)
c03b63a23c44d48de2356b65dde6bf61d37493446535ceba7590aef53daa66cb7801f4decc4656678b700d8794e5a15c628251791ad3ae46a307e2628d564da4,,03/06/2025 08:06:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",03/06/2025 08:22:00 AM,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,4200,S,WESTERN AVE,921,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,8,5,3,41.8174198697,-87.6848194757,POINT (-87.684819475725 41.817419869684)
6f75fd71623bf9d857d0a67bfab51e1fa987ef2d02cb0b8c1605e7e30828dd31508ef8e2fb30e4b43b1e66f1b447f219c356c0a467ae9e3dce6b70044659d688,,03/02/2025 11:30:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"$501 - $1,500",03/02/2025 11:50:00 PM,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,1800,W,21ST ST,1234,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,23,1,3,41.8541846163,-87.6711193991,POINT (-87.671119399134 41.854184616269)
ee118d728d15e1572181e7655a7a998aa86b700a7c4ce53acc0cef94c6639a638a81c91bd3525c81aa12e8c464777f894b76cf42911e954786ea77ee3b668c4f,Y,03/02/2025 06:00:00 AM,35,UNKNOWN,UNKNOWN,UNKNOWN,DAWN,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",03/02/2025 01:11:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5872,S,RICHMOND ST,824,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,6,1,3,41.7864356704,-87.6974035472,POINT (-87.697403547214 41.786435670362)
605b7008a368c7e9df301e4ad64e71a6ec26ea47953d939154d4c22338192d799b188eddcdcbda58ca2334c5801516a02e9d3430e18cc845849f43d8c2c00c0c,,02/27/2025 06:30:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",02/27/2025 07:45:00 PM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,5650,N,LINCOLN AVE,2011,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,18,5,2,41.9840326867,-87.6968886148,POINT (-87.696888614818 41.984032686661)
3e3538c202cc57b508af31e2d3797ef71a4b700f8d69c99e4a0af071614d70536d2422fd7f3e19f0897228d72b8999b5030afebab587265594882a772d1a5bbb,,02/25/2025 05:45:00 PM,10,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,PARKED MOTOR VEHICLE,OTHER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",02/25/2025 05:49:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,618,W,OHARE ST,1654,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,17,3,2,,,
747317907b570ca5e4431603345f2f5b700dcfd621531dd0d66fe7cc4ffb083c5ff70658b5e3e759f8f5d595e7ac33b63340b929896805b5058afe588543d0fc,,02/25/2025 12:15:00 PM,5,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,,"OVER $1,500",02/25/2025 12:19:00 PM,IMPROPER BACKING,IMPROPER BACKING,2856,W,CERMAK RD,1023,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,3,12,3,2,41.8519797729,-87.6978699881,POINT (-87.697869988085 41.851979772868)
972d6721de6be3087a1fd9e9b07def21c5579a17d43598f7590c447fb7003833ba87210120b0fa6881ebe4a14a44a78bf6a3de787b7fcc37a94617c7fb5da2c6,,02/24/2025 08:54:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",02/24/2025 08:54:00 AM,IMPROPER LANE USAGE,NOT APPLICABLE,301,S,DEARBORN ST,113,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,8,2,2,41.8781061174,-87.6291502137,POINT (-87.629150213682 41.878106117387)
95806130da90827ce63fe71777681807142af37bacbc3311d89e5b7a4566e902b397e92e84ef06d71b0702b7009f890953277ef29a954d6d59830cf6a5e27af7,,02/23/2025 10:10:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",02/23/2025 10:17:00 PM,FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,901,N,AUSTIN BLVD,1511,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,22,1,2,41.8965817471,-87.7750464685,POINT (-87.775046468497 41.896581747056)
cceb8e7ba88f61abaf45851e6d37a2ab3c03837fa81ee99f9ddfb25574ae38f74c35eaeba1415dd19d3613579eb7008025555900e1f3d5882ffe73e75d57ec38,,02/23/2025 09:36:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",02/23/2025 10:10:00 PM,IMPROPER TURNING/NO SIGNAL,UNABLE TO DETERMINE,959,N,DAMEN AVE,1212,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,6,21,1,2,41.8995084785,-87.6770074112,POINT (-87.677007411235 41.899508478514)
6dabeede499c2f0fe6beae705708cf71c555436d7c57c4a7bffb9f5e3822715ec2aa523a3f464de15c372495cfad1ee94679628ee724039c31fb5a53a453b700,,02/21/2025 09:29:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",02/21/2025 09:29:00 AM,IMPROPER OVERTAKING/PASSING,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,5530,N,BROADWAY,2013,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,9,6,2,41.9827360319,-87.6601908621,POINT (-87.660190862128 41.982736031936)
97f5c0a9c7b55be775be4912f088ef1a6477313ffd6cc70fef8422ad3b34e3c00758496121fe3c7732437e6d0856430e40f76001bab62ebf6b7004c60bf4f6d6,,02/19/2025 11:40:00 AM,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,Y,"$501 - $1,500",02/19/2025 02:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3599,W,FULLERTON AVE,1413,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,11,4,2,41.9244943707,-87.7169304517,POINT (-87.716930451676 41.924494370689)
e00d079b659efb0657368a06676ca34fc56b5bdbec314244c4df4db286b7146dc9fe1558291650a06ef42b700ae89c9406e8fe491c39838eeded4962b116d9ea,,02/19/2025 08:30:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,OTHER NONCOLLISION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",02/20/2025 02:00:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,2028,N,OAK PARK AVE,2512,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,0,1,8,4,2,41.9171876238,-87.7951920968,POINT (-87.795192096824 41.917187623815)
9bbfb70068450db95a32c5f31ed9937405644332e83773d2adcad64cd0cfd8bf18aaadcc9793a3fb3cc832f96a1019fb40d7d89bc116fdfcb0a05602ffaaf95d,,02/14/2025 09:04:00 AM,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",02/14/2025 09:44:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6535,S,WESTERN AVE,832,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,9,6,2,41.7745525634,-87.6833692569,POINT (-87.683369256904 41.774552563366)
652cdf66293a1c90bec70dae6f12cfa39e053f4d7690e7cad6c6e296dab654d09a165367d51cf92096d9c909a10213979a4246d2a389d43e55ad288b700608df,,02/12/2025 06:30:00 PM,30,NO CONTROLS,NO CONTROLS,SNOW,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",02/12/2025 07:30:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1024,S,MORGAN ST,1232,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,18,4,2,41.8687868326,-87.6512488058,POINT (-87.651248805774 41.868786832564)
b0fb700e3a4d7440d1d99fbe780c212e8ba89962ec6ca2cb9e9a526d3bb9a552cf7506a82b4812cb427506727b123f275dca63d5d56cd55943ffdc64b7bcf9e0,,02/09/2025 01:25:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",02/09/2025 01:26:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,817,S,KEDZIE AVE,1134,,,,,,,4,NO INDICATION OF INJURY,0,0,0,0,0,0,2,1,1,2,41.8703734656,-87.705657483,POINT (-87.705657482978 41.870373465631)
